Gene	Length	logFC	logCPM	F	PValue	FDR
AT1G80830	2425	0.989967802675574	3.47131283684603	36.5224839353585	6.96356673405321e-06	4.88353639371702e-05
AT2G29070	1506	0.751263462375539	2.18407626113795	36.500123673764	6.99159567296433e-06	4.90107227818914e-05
AT1G54630	1207	-0.270531643915098	6.23343298760012	36.4883931546533	7.00634978254839e-06	4.9092914364791e-05
AT3G06450	3166	0.579010494274422	4.75838329301578	36.4818304702899	7.01461899625164e-06	4.91296154158385e-05
AT5G12850	2874	-0.424399178764966	5.80855290280539	36.451040252971	7.05355967716712e-06	4.93810115282279e-05
AT5G62610	1495	0.426310583695549	5.09243067561239	36.4435505175492	7.06306801105918e-06	4.94262276577013e-05
AT3G53990	1102	0.592532231869118	6.73746188279248	36.4352371082318	7.07363856084831e-06	4.94788347672285e-05
AT1G21770	572	0.722063765524952	3.61728891861711	36.4054060893631	7.11171268982248e-06	4.97236961017916e-05
AT1G76670	1804	-0.484743057404107	7.04050126672506	36.3904125058953	7.13093466890936e-06	4.98365925739603e-05
AT1G34220	2381	0.413634463538616	5.50759598039776	36.3813806321897	7.14254129194098e-06	4.98961925510722e-05
AT1G08480	900	0.304184820773244	4.96183407044957	36.3599290635706	7.17019169802572e-06	5.00677711546329e-05
AT5G35690	2438	0.605677683642206	5.01905838785142	36.3461023383239	7.1880764487418e-06	5.01710400537288e-05
AT1G27760	2240	-0.411667554629398	5.91840555640309	36.3259708543823	7.21420434037646e-06	5.0331730410883e-05
AT1G03610	1974	0.491652887760446	5.27710660004864	36.2712733323833	7.28572438353318e-06	5.08088360946309e-05
AT2G32160	1742	0.869698920543162	5.53601047950676	36.9208581148597	7.30028221966983e-06	5.0888461907178e-05
AT1G18060	1191	-0.517824942180251	4.89483274018416	36.237889894024	7.3297589814484e-06	5.10719706845805e-05
AT1G66100	992	-1.58840970261789	8.28434054796793	38.4779790488948	7.359159332941e-06	5.12446428473196e-05
AT2G33570	2290	-1.29498179558284	4.07439021336149	37.2631565049319	7.36086435173443e-06	5.12446428473196e-05
AT5G50350	2151	0.732058531527444	3.64514214804199	36.2111992317494	7.36517652675947e-06	5.12526474749638e-05
AT4G26550	1418	0.750810377343292	2.92377774054588	36.1831511881319	7.40259868691078e-06	5.14741469527873e-05
AT5G25270	2681	0.355276611976918	5.68906501205323	36.1825830795418	7.40335882932975e-06	5.14741469527873e-05
AT1G02100	1435	0.375500358852345	5.43133995345228	36.1368301488666	7.46486075958332e-06	5.18795018570184e-05
AT2G25510	760	1.53705075396113	11.1946985099507	38.0597592493005	7.47107973399873e-06	5.18993142646977e-05
AT2G39780	1179	0.406273729332413	5.04968478493676	36.1299808465522	7.4741160914299e-06	5.18993142646977e-05
AT3G57560	1554	-0.650160056188997	4.82321188444448	36.1272314075583	7.4778349136593e-06	5.19028995484695e-05
AT1G03930	2419	-0.337095444152733	6.01332569812212	36.1216088172704	7.48544624088635e-06	5.19334876823823e-05
AT1G80650	1198	0.735441633441291	3.22206397795431	36.1164904020959	7.49238249048994e-06	5.19593680031538e-05
AT1G76955	846	1.80917267699371	1.89278755379793	36.30552035355	7.50326267979066e-06	5.20125655480613e-05
AT5G14920	1996	-0.979092914694672	7.59660849885545	37.072690061116	7.51986133074313e-06	5.21053409950209e-05
AT5G42080	2794	0.383279789058434	7.92444001919426	36.0799340489149	7.54212855174742e-06	5.22372980505002e-05
AT5G09850	2659	-0.342566231955233	6.0154773312734	36.0732557058243	7.55125574971564e-06	5.22781725483303e-05
AT5G62640	2105	0.322821336935651	5.14002182712938	36.0671316904475	7.55963605904237e-06	5.23138435563193e-05
AT3G06350	2227	0.363949846663051	5.96616992962153	36.0457856457497	7.58892695740799e-06	5.2494126845374e-05
AT3G56430	1840	-0.552712148646198	3.08346301409896	36.0385592333751	7.59887132103663e-06	5.25404895477989e-05
AT4G34980	2865	-0.664354496599267	8.37255902383242	36.0319226845943	7.60801662086243e-06	5.25812901383016e-05
AT4G09160	2467	-1.13922319081228	4.22916816368474	36.8144346524454	7.64564116848572e-06	5.28188006895345e-05
AT5G65960	1497	0.296144376579508	5.20641013682708	35.9921937911227	7.66301822374999e-06	5.28939561428281e-05
AT5G08790	1530	1.14955936742776	4.54279163881496	37.141998125925	7.66304738837295e-06	5.28939561428281e-05
AT2G40550	2315	-1.1461182339395	1.55019506078387	35.9180223370392	7.76687985092713e-06	5.35878338629102e-05
AT1G19490	1939	-0.583322343088794	2.93050815754132	35.9110377721016	7.77673994212103e-06	5.36330315923215e-05
AT1G73240	2062	-0.506349444704511	3.57290624621341	35.894263215936	7.80047695274003e-06	5.37738536678254e-05
AT1G12060	1005	-0.701038615585183	2.50567127241653	35.8675913964433	7.83838382447996e-06	5.40121967021032e-05
AT5G42050	1784	1.21150823524481	8.58931974036508	37.3443155691678	7.8593739694091e-06	5.41338180714889e-05
AT2G37025	2426	-1.64439699215125	2.75471035771396	36.3864672378096	7.8647276191316e-06	5.41476807660433e-05
AT3G03890	1902	0.488674244431231	4.07962693214779	35.8083461370354	7.92331378046867e-06	5.45278753460958e-05
AT3G46970	3168	-1.09733101189541	7.73139289787177	37.0928555219952	7.94831857519404e-06	5.46767398761332e-05
AT1G26730	3007	1.1077936979287	2.5978231953344	35.7795361746958	7.96497997156378e-06	5.47681079334468e-05
AT4G34220	2868	-0.952614388225613	6.39494041899915	36.7510173773689	7.98430276353212e-06	5.48776907924364e-05
AT4G27640	3650	-0.375794729872327	6.30034832548069	35.7628545906087	7.98921597162929e-06	5.48881828114438e-05
AT1G79410	1931	-1.38837931794043	2.88969469151002	36.0103901108778	7.99428919778853e-06	5.48997648426096e-05
AT5G51290	2512	0.425471087246076	4.42243555588545	35.7543228987326	8.00164273616391e-06	5.49269901842476e-05
AT5G04020	5083	0.565352736920403	5.56526767025621	35.7507077025434	8.00691484639978e-06	5.49399106331927e-05
AT4G35500	2007	0.899491589066716	1.51713746525646	35.7243216581147	8.0455102978648e-06	5.51813734225539e-05
AT1G21760	1508	0.55391399728492	5.12524938915093	35.7026637724924	8.07734305031064e-06	5.53562175195371e-05
AT5G11500	1639	0.339694366754543	7.44397666738039	35.7015082604932	8.07904531877958e-06	5.53562175195371e-05
AT1G24170	1852	-0.764261218495682	5.07191894824931	35.8408308685738	8.08124950029152e-06	5.53562175195371e-05
AT2G19180	1079	0.47627084687681	4.61590901409773	35.6800760135037	8.11069051989402e-06	5.55344154017416e-05
AT4G23660	2154	0.436148289059521	3.17609555758484	35.6750338225675	8.11815526956025e-06	5.55620534010823e-05
AT5G13570	1868	0.508295804494393	4.11030072081226	35.6592125745932	8.14162716695714e-06	5.56991774988917e-05
AT3G52200	2656	0.306555962169662	5.48785124807554	35.6038052516081	8.2244193840395e-06	5.62418417540625e-05
AT3G47860	1322	-0.480969426624605	4.31094446615173	35.6010187396526	8.22860756426886e-06	5.62467493859576e-05
AT3G03840	730	-1.30113545346588	1.18032499088382	35.587991769796	8.24821856176425e-06	5.63570312944828e-05
AT1G19110	2692	-0.313068340066987	6.33142657462661	35.5764361115834	8.26565775551569e-06	5.64523873761664e-05
AT1G17890	1541	0.408528190957479	4.7677938206383	35.5658782313774	8.28162669541697e-06	5.6535972232933e-05
AT5G01500	1616	1.1038494256239	2.80694196760451	35.5637347872325	8.28487283601011e-06	5.6535972232933e-05
AT3G04090	1292	0.425905680696147	5.87379142764685	35.5381265892079	8.32376387112475e-06	5.67774583582991e-05
AT3G60600	1871	0.350387569463765	7.31650336514746	35.5202554259312	8.35102393972329e-06	5.69394383639442e-05
AT4G12460	3666	0.544680256532869	4.33860749740116	35.4743058722811	8.42156677402676e-06	5.73962711129738e-05
AT3G17160	882	-0.553492471743447	4.06388745284777	35.4652769286274	8.43550530221147e-06	5.74671014850531e-05
AT2G44770	1607	-0.428409752623403	4.79785047292818	35.4511240304808	8.45740519607154e-06	5.75920865599712e-05
AT2G01720	1763	0.488304284704493	5.54748617820373	35.4452892914891	8.46645198782448e-06	5.76294781044398e-05
AT5G43140	1321	-0.682793409500828	3.32360248491817	35.4257325762769	8.49685266586531e-06	5.78121289486478e-05
AT2G40100	1448	1.33559413706073	1.07818616213861	35.4210392133352	8.50416633485874e-06	5.78376096471068e-05
AT4G36120	3439	0.982652744345544	2.22128942088529	35.4166071699333	8.51107916124137e-06	5.786034394557e-05
AT1G49850	1410	0.767854293202599	3.5330162881085	35.4033752715034	8.53175433854516e-06	5.79765796917406e-05
AT5G61340	1539	-0.757574954125071	4.56560906052369	35.3869295385318	8.55752842671575e-06	5.81273525615181e-05
AT4G34630	1304	0.573454711959717	4.69073462601293	35.3702289790922	8.5837897574278e-06	5.82660056207829e-05
AT2G19950	3058	0.370654722958769	5.01791737363339	35.3688493122567	8.58596322867291e-06	5.82660056207829e-05
AT1G32127	1320	1.10358791698186	1.27600479723808	35.367095926238	8.58872631752023e-06	5.82660056207829e-05
AT1G07840	1592	-0.442171286985909	4.40510579631119	35.3483484439318	8.61833105765235e-06	5.84423813604066e-05
AT3G07780	2516	0.609922211670959	6.93332134450286	35.3278483963143	8.65083215744385e-06	5.86382420642796e-05
AT2G20724	683	-0.628926894048719	4.23983687580079	35.3191679869819	8.66463491738537e-06	5.87072483721006e-05
AT1G15020	2744	0.539088558942233	4.49362878708109	35.2967015546094	8.70047176895545e-06	5.89254266441542e-05
AT3G57410	5061	-0.542679842544479	7.78571672972372	35.2815354440934	8.72475604307756e-06	5.90652135297235e-05
AT1G22900	994	0.69159876837623	2.89693183181534	35.2655019753138	8.750510434408e-06	5.9214831987662e-05
AT1G77660	1933	0.851528730410354	1.73460260674833	35.2252321788265	8.81556576199487e-06	5.96301645678843e-05
AT5G51370	1631	0.776632840727458	2.3270675726803	35.1959831318174	8.86315148113012e-06	5.99040594529747e-05
AT5G53530	1539	0.409574849601673	4.22989418891439	35.1958001752057	8.86345002580572e-06	5.99040594529747e-05
AT2G27770	1885	-0.781700835772117	2.65084298160828	35.1926221964119	8.86863755264109e-06	5.99141345625903e-05
AT1G03060	11999	0.414317122851824	6.43109121369413	35.1721513892555	8.90213310201883e-06	6.0115362993508e-05
AT4G24730	1786	0.765511832736782	3.02595060425939	35.1692516529332	8.90688908968244e-06	6.01224287698806e-05
AT4G23690	1139	-2.30375498645157	1.52379597157995	35.4578021827016	8.93620855365623e-06	6.02709925211204e-05
AT4G14710	1311	0.484937118585324	5.73009599048163	35.1513358193149	8.9363358442804e-06	6.02709925211204e-05
AT5G41180	2552	1.0700356356322	2.30186277632051	35.1436177695578	8.94905441942578e-06	6.03316659632419e-05
AT1G51060	839	-0.6851259094783	4.49574474206441	35.1394106661319	8.95599570863874e-06	6.03533565280283e-05
AT1G48420	2138	0.362850371177715	5.64233815011565	35.132137571576	8.96800957340733e-06	6.04091983192904e-05
AT5G26751	1666	0.388713764185123	6.27477479569545	35.1284405597554	8.97412319259179e-06	6.04252657176299e-05
AT1G74290	1116	1.87421557925852	0.949825000622207	35.1115235315372	9.00215696858842e-06	6.05745634959282e-05
AT5G23110	14494	0.60363453292808	6.48324872605079	35.1105510553288	9.00377142356335e-06	6.05745634959282e-05
AT2G35620	2719	-0.562851400483494	4.91086847558075	35.0976512196642	9.02521729485993e-06	6.06936500820726e-05
AT5G37480	1209	0.613805306335987	3.11146939532679	35.0840699134235	9.04785697975729e-06	6.08206628249384e-05
AT2G44060	1418	0.574911079057033	6.68511954770366	35.0376327647027	9.12574080322263e-06	6.13187732992658e-05
AT4G16008	1512	1.04890743676545	2.71895854162794	35.0292532112207	9.13987345598409e-06	6.1388283920901e-05
AT1G74458	864	-1.02975987316865	2.18378979165024	34.9909809388993	9.20472960023609e-06	6.17969097155393e-05
AT4G27380	779	-0.393362922294505	4.50364957322444	34.988860214052	9.20833818492179e-06	6.17969097155393e-05
AT4G01150	948	-0.474440877045681	8.40041296473374	34.9803885459998	9.22276898001968e-06	6.18681361172098e-05
AT4G19960	3247	0.652168236057716	4.85544447903789	34.9521992269946	9.27096698552242e-06	6.21657269070591e-05
AT3G46290	3260	-0.570077756238764	5.98941434757964	34.9403239277253	9.29135440941283e-06	6.22766670443978e-05
AT4G12917	553	-0.636594311385201	2.30962596758368	34.9348772547253	9.3007217461568e-06	6.23053676613222e-05
AT1G72500	2769	-0.502587427431886	5.22050280690505	34.9333646043707	9.30332509041771e-06	6.23053676613222e-05
AT3G12950	2342	0.530142983667778	4.40583515520086	34.8761328045666	9.40241646621475e-06	6.29429837537969e-05
AT3G12290	1221	0.350803388895236	6.71486035760616	34.872782234995	9.40825360565219e-06	6.29560554033051e-05
AT5G66640	2191	1.14572501620224	3.41736096321531	35.1405385757681	9.46547142690608e-06	6.33127921650296e-05
AT5G66900	2955	0.39426738124821	4.75786708410681	34.8354447799876	9.47357145588167e-06	6.33399218926353e-05
AT3G25882	683	1.70312109774273	2.52555957498844	35.4825752162338	9.47734377674094e-06	6.33399218926353e-05
AT5G18770	2193	-0.609700414321542	2.79908458279422	34.7757305271242	9.57907674864632e-06	6.39934447095264e-05
AT3G61820	2056	-0.578372165047449	6.09500837472313	34.7491808580597	9.62640111818831e-06	6.42830996796366e-05
AT2G01760	1618	-1.11195949314846	1.80904590631822	34.7178280041432	9.682619305251e-06	6.46134198880034e-05
AT3G61080	1398	-0.552025887264115	4.51832932338318	34.7171493816968	9.68384012512866e-06	6.46134198880034e-05
AT3G51840	1937	0.495342023889829	7.70597408287186	34.703120323798	9.70911600215433e-06	6.4755408661282e-05
AT2G43130	1060	-0.419938481999532	4.86245500725129	34.685695587372	9.74061113125105e-06	6.49237223710679e-05
AT2G03450	2194	0.58106213045154	2.77186132306328	34.684727653425	9.74236396658463e-06	6.49237223710679e-05
AT5G64050	2187	0.266532797648913	5.78077164877648	34.6781836104692	9.75422372651868e-06	6.49760394310268e-05
AT2G01070	1926	-0.538194871058856	4.20691404783075	34.6633297080462	9.78120254517663e-06	6.5128985065603e-05
AT5G44870	4116	0.40666494635778	5.20666513376149	34.6604283466835	9.78648182246007e-06	6.51373761382384e-05
AT1G78570	2572	0.418506352042316	6.94012980994044	34.6546303284291	9.79704123103221e-06	6.51808896680374e-05
AT1G65270	1598	0.296161221610919	5.09582984911386	34.6216544459518	9.85733662581558e-06	6.55551311836656e-05
AT3G58750	2482	0.457450894369472	5.47059880849117	34.6165847604022	9.86664262187578e-06	6.5590105403093e-05
AT4G09670	1486	-0.297659796069148	6.21343675320318	34.5603045571083	9.97060463587415e-06	6.62393471331516e-05
AT4G00755	1724	-0.662012547431288	3.72302174912095	34.5592944861622	9.9724814589307e-06	6.62393471331516e-05
AT4G29110	1084	1.35035358547805	3.36737101360872	35.3047070464661	9.99062125751587e-06	6.63326500289061e-05
AT3G28200	1540	-0.691444703583053	6.20033898641214	34.6705686224807	1.0004988461579e-05	6.64008386555327e-05
AT5G08570	2162	-0.321720032323163	6.06660110768769	34.5277708845796	1.00312520001575e-05	6.65478924136522e-05
AT1G19610	620	2.48831975646983	5.50317733414392	37.3910779961484	1.00557779080207e-05	6.668330300953e-05
AT1G68300	759	0.635055295608702	4.37189352723114	34.4957618328517	1.00913185498155e-05	6.68644069336418e-05
AT1G07020	819	0.678601562202102	2.07971080756915	34.4946578567793	1.00933972769102e-05	6.68644069336418e-05
AT1G53510	2710	-0.422049644349437	5.90403374134651	34.4919486933148	1.00985004858812e-05	6.68644069336418e-05
AT5G04480	3843	0.653128409511829	5.1724597813808	34.4905373493518	1.01011601394111e-05	6.68644069336418e-05
AT2G21860	1814	-0.407600455517463	5.13568871631072	34.4891812278852	1.01037164546485e-05	6.68644069336418e-05
AT4G23600	2310	-2.34368982915336	6.26004281879722	37.2652195977284	1.01457961787998e-05	6.71154770080854e-05
AT3G60800	1646	0.545344908838946	4.35192878607783	34.4400197174681	1.01968701875838e-05	6.74258160465814e-05
AT5G39040	2523	0.337458362743538	4.96956490892476	34.4195520555104	1.02359321931357e-05	6.7656506139539e-05
AT3G47570	3430	1.516345079134	3.46266372815002	35.5506772416461	1.0241113115641e-05	6.76631554281262e-05
AT3G52060	1664	0.99754183082604	6.12082819367833	35.5231420796933	1.03224619576888e-05	6.81728365722339e-05
AT2G33290	2490	-0.591568155146933	3.33754906161169	34.3695434817083	1.0332068058782e-05	6.8189586377853e-05
AT5G45050	4538	0.400823507860668	5.29895899752879	34.3683908645354	1.03342955403152e-05	6.8189586377853e-05
AT5G16440	1248	0.446906466216538	4.20809461453869	34.3666709180675	1.03376203942978e-05	6.8189586377853e-05
AT3G19820	2696	-0.88548335408804	8.45559970046427	34.9074063913643	1.03443026157568e-05	6.82059041877828e-05
AT3G15580	992	0.623426886611477	5.11764375198701	34.3553096503762	1.0359612676722e-05	6.8279073872157e-05
AT1G80750	1106	-0.532592663058797	5.04160771383177	34.3344869681879	1.0400053678349e-05	6.85061309722195e-05
AT5G16240	1748	-0.749335322375688	4.30882424712507	34.3332216620311	1.0402516710226e-05	6.85061309722195e-05
AT5G57610	4193	-0.356865518934719	6.06303500472988	34.3050420957229	1.04575377561472e-05	6.88405013866277e-05
AT2G31280	3489	-0.561407356651544	5.12621713226708	34.2986184065095	1.04701249671451e-05	6.88774582278248e-05
AT5G60890	1777	-1.57479122674432	4.88406807849886	36.3291226843865	1.04716515748356e-05	6.88774582278248e-05
AT5G06600	4463	0.217113382156522	7.16560850701076	34.2823684906672	1.0502041295064e-05	6.90279700204487e-05
AT4G30520	2604	-0.592196370953065	2.8346624353106	34.2818544657383	1.05030526359244e-05	6.90279700204487e-05
AT3G12270	2221	-0.803893252716451	4.23722684051565	34.2695078109522	1.05273768958807e-05	6.91597881441181e-05
AT5G55480	2833	-1.23911786939353	3.64390717617349	34.8643752755234	1.05683512965629e-05	6.93902869499966e-05
AT3G51890	1210	0.767501021273381	4.82429696189988	34.4078785193031	1.05710260060185e-05	6.93902869499966e-05
AT2G38120	2844	-0.579742596181063	6.07891247935962	34.2373459406986	1.05910314131625e-05	6.94934599648281e-05
AT2G39200	2091	1.97303446114682	2.47453364703728	35.1537836399773	1.07154738442407e-05	7.02815396979395e-05
AT2G30170	1451	-0.430063919484172	4.41261010436009	34.1318484585599	1.08028285286374e-05	7.08258260370657e-05
AT3G46590	2804	0.469909705190223	6.34020157943822	34.1295552558692	1.08074839279294e-05	7.08276959239596e-05
AT3G18290	4495	-0.711501204007151	7.31884265758234	34.2500190337881	1.08220254346353e-05	7.08943274935871e-05
AT1G23390	1952	1.592515483553	7.15519770551019	36.3249170524737	1.08413954677331e-05	7.09766407368049e-05
AT3G02570	1540	-0.879230816030363	6.3486506898161	34.8656435111965	1.0843349322165e-05	7.09766407368049e-05
AT5G37780	1138	0.548190144102911	5.53498883488013	34.0739459433388	1.09210555592617e-05	7.1450590896217e-05
AT5G18500	2733	-0.560986861907514	6.07323762962147	34.0722335642777	1.09245735941769e-05	7.1450590896217e-05
AT1G21400	3011	0.813287189912933	6.49605948804562	34.6027696102898	1.0958322132791e-05	7.164240694076e-05
AT3G48020	799	2.43159687921601	1.15215046966102	34.4333948270966	1.09818554778606e-05	7.17673111813256e-05
AT2G38270	1159	0.379890715106405	5.1578433092987	34.0393008110693	1.09924766869545e-05	7.18077668945876e-05
AT3G28650	2761	-1.00163705383118	1.8862398796103	34.0342384084714	1.10029559111991e-05	7.18178034104997e-05
AT4G31130	1120	0.5127603685892	3.81604597239969	34.031499257501	1.10086305729244e-05	7.18178034104997e-05
AT1G16010	1836	0.341943236831285	5.36225592293013	34.0309000249764	1.10098724248907e-05	7.18178034104997e-05
AT3G47250	2115	0.365194334014308	7.92761833918856	34.0280036092537	1.10158771467688e-05	7.18178034104997e-05
AT1G27100	2326	0.877536070305468	6.61787280777545	34.777697176464	1.10161695118469e-05	7.18178034104997e-05
AT4G33985	768	1.66068325128034	1.39427619896466	33.9878689740014	1.1099455238339e-05	7.23316731193244e-05
AT5G25210	1024	1.1108472335316	2.37028228017784	33.9837024696028	1.11081717251198e-05	7.2359380686904e-05
AT5G16180	2458	0.432544638808005	4.61342590054391	33.9717597221744	1.11331982576675e-05	7.24932680442013e-05
AT4G35830	3499	0.291881817999281	8.65727087845934	33.9692294091912	1.11385086125466e-05	7.24987185074469e-05
AT5G58900	1885	-0.598783028557209	4.43926085624471	33.9599891236902	1.11579248860984e-05	7.2595940838618e-05
AT3G06780	1034	0.409455832131736	3.23243969544375	33.955109486781	1.11681933423884e-05	7.26269054493257e-05
AT1G78620	1277	0.466403606196964	4.74207102979246	33.9534696218064	1.11716465283624e-05	7.26269054493257e-05
AT2G16595	1291	1.20048788903302	2.15937295237043	33.9481626929282	1.11828297959869e-05	7.26704581008659e-05
AT5G53460	7625	0.487380017200547	7.89592202514483	33.920338559749	1.12416658349671e-05	7.30235183115479e-05
AT1G23440	2629	0.57019882269224	5.08298288391411	33.8866789161881	1.13132980780259e-05	7.34593837942971e-05
AT5G08370	1572	-0.576568789593435	3.51885425893374	33.8841850634931	1.13186253213684e-05	7.34645416833873e-05
AT1G09530	2762	0.387316894105478	4.53427945602154	33.8771474563306	1.13336736265046e-05	7.35067779131139e-05
AT3G22420	2347	0.481140353245009	4.80600055645461	33.8768997851609	1.13342036160222e-05	7.35067779131139e-05
AT1G49480	2178	0.47477403272505	4.49360337543882	33.8648043654987	1.13601197883979e-05	7.36453845642261e-05
AT3G05945	421	-0.746415316962807	5.7649085882642	34.1164561401638	1.13900633495515e-05	7.3809978690996e-05
AT1G19970	1309	-1.26768997877596	2.26105179940574	33.8232584517553	1.14496367267696e-05	7.4166371874802e-05
AT3G22460	1194	1.90189143147401	2.12323924808453	34.3536380788968	1.14712401470999e-05	7.42766236772065e-05
AT4G17440	1344	-1.20967065008248	1.25820288118277	33.8076583939763	1.14834500097257e-05	7.43259881420222e-05
AT5G16310	1325	0.611656836306088	3.09722013550554	33.8006548246291	1.14986661137293e-05	7.4394763155773e-05
AT5G43420	1637	1.71701924851456	1.8797680324471	33.9182679692188	1.15127514568263e-05	7.44561703355081e-05
AT4G18240	3395	0.301400333784041	5.81418886985196	33.7908478770973	1.15200102674004e-05	7.44733970497641e-05
AT2G40070	3060	-0.519986862945087	4.95567325940697	33.7827452132849	1.15376781207513e-05	7.45578745227335e-05
AT5G54130	1985	-1.30687682631392	4.22476209749672	35.0257893605924	1.15527175232904e-05	7.46253060581776e-05
AT4G33220	3570	-0.82045005067068	7.94767403338679	34.1149572672288	1.16565163932306e-05	7.52658012689596e-05
AT2G26230	1505	0.305821153248911	4.95676072625379	33.7079102789749	1.17022752203281e-05	7.55311726387324e-05
AT5G16820	2008	0.507173298401038	3.92576280004407	33.7017166956564	1.17160133780923e-05	7.55897407717921e-05
AT2G34720	1486	-0.443254642691438	5.67348094562104	33.6956841081694	1.17294115232972e-05	7.56460694620285e-05
AT2G41430	1385	0.888194997615714	8.90907313658028	34.2086643143857	1.1737527196764e-05	7.56682988376903e-05
AT5G10870	1096	0.631794288994758	2.32539533726837	33.6815021898819	1.1760975606471e-05	7.57893167610639e-05
AT5G52570	1269	-1.40404215409907	5.50469855677485	35.6098174602895	1.18042272509929e-05	7.60378024868212e-05
AT4G30600	2673	0.414500873608738	7.58614900121912	33.6492650112108	1.1833073467747e-05	7.61933340054729e-05
AT1G28380	2347	0.855437898887735	6.56750588238489	34.3073726509776	1.1888264429247e-05	7.65183088184295e-05
AT1G34550	3056	-0.339015203585923	5.56182427003431	33.6128527858904	1.19150953600466e-05	7.66605599445314e-05
AT4G16210	1324	0.414202047201516	4.65612582284116	33.6069100070495	1.19285414230919e-05	7.67094538412861e-05
AT5G65830	1584	-0.714165841278923	3.09603628650579	33.6053115235402	1.19321609880843e-05	7.67094538412861e-05
AT1G24147	933	1.48030224254509	5.32347500992364	35.5929920846039	1.19459195807411e-05	7.67674538640247e-05
AT5G20060	1710	-0.503443926478773	3.99959740331271	33.5923727217883	1.19615038899476e-05	7.68371357686802e-05
AT3G63080	1143	0.56808470254045	5.22542572079205	33.5828419470381	1.19831688776319e-05	7.69458074484076e-05
AT5G22770	4023	0.244824829903544	6.17134198303469	33.5558591254356	1.20447401713046e-05	7.73105362203301e-05
AT4G27230	799	-0.52593452394947	4.36918460914621	33.5221363658553	1.21221820220015e-05	7.77768028624617e-05
AT5G10180	2560	-1.01114115339458	5.66811905587411	34.6369985388629	1.21286874083363e-05	7.77877470624877e-05
AT1G10030	931	-0.902962070491064	1.86645573383933	33.5068820386896	1.21573926626604e-05	7.7941005887554e-05
AT4G14270	1151	0.816710172198396	5.23710086265548	33.9403919393274	1.21644541354594e-05	7.79554401634598e-05
AT4G25370	1162	0.321052245187948	5.92232697029548	33.4868483057602	1.22038067254276e-05	7.81767176280656e-05
AT4G39220	1237	0.42856531365113	4.51280900312802	33.4711940274077	1.2240210472119e-05	7.83789376221384e-05
AT3G10985	1444	0.631168167012204	6.78570436130867	33.4691173283858	1.22450487875107e-05	7.83789516979404e-05
AT2G28900	964	-0.806329266203073	6.67615785127211	33.9889353006521	1.2265962074044e-05	7.84818189238182e-05
AT1G16260	2547	0.835321088996732	5.76808719994392	34.0591917655074	1.23060133947685e-05	7.87070083224201e-05
AT3G51790	1335	-0.445544567180876	3.65685318746205	33.4045191507633	1.23966083603932e-05	7.9255160432699e-05
AT1G11410	3099	-0.429535438291222	5.1406495315564	33.3996714267971	1.2408065194676e-05	7.92971264235465e-05
AT3G46320	644	-1.14689202136228	2.05983358834077	33.386714320897	1.24387446232262e-05	7.94324839577547e-05
AT1G15500	2180	-0.32926173947656	7.60203510580487	33.386586542271	1.24390475896083e-05	7.94324839577547e-05
AT4G08500	2591	0.651768097250521	5.69708605640278	33.3933521386077	1.24477807390259e-05	7.94569446385948e-05
AT3G59920	1866	0.281468697728148	7.10689957389914	33.3759911373488	1.24641978961541e-05	7.95304154736098e-05
AT5G61770	1437	-0.62076461895472	4.46291658894504	33.3576955252137	1.25077582788897e-05	7.97769533356808e-05
AT1G73670	2353	-0.403249315103096	5.7278904281519	33.3552868992198	1.25135055166642e-05	7.97822123951912e-05
AT5G58540	1931	0.453409952860823	4.02485699722724	33.3220164288225	1.25931910045156e-05	8.02586891900053e-05
AT2G16660	3118	1.43594753135672	6.77734305651284	35.2541171998225	1.26667245326474e-05	8.06955992533867e-05
AT3G59380	1246	0.326141989685439	4.69539365748422	33.2871675222835	1.26772573711224e-05	8.07309666851794e-05
AT1G78200	2013	0.31057152606737	4.61794198311728	33.2828238037325	1.26877790637833e-05	8.07662353836354e-05
AT1G75130	1717	0.490645472072189	4.12179230227341	33.2707392526091	1.27171018925369e-05	8.09211112573008e-05
AT1G20630	2226	0.387411622278671	5.44266820441864	33.2639416660032	1.27336288788453e-05	8.09944753686994e-05
AT5G64570	3396	1.26413514595903	4.4112912385586	34.5645910308629	1.27670549422184e-05	8.11752292854195e-05
AT2G20570	1731	-0.547040180635126	9.15922499493462	33.2259183685964	1.28265128261333e-05	8.15007487322182e-05
AT3G26310	1660	-0.540831350237761	4.1603038383389	33.224113688346	1.28309398609432e-05	8.15007487322182e-05
AT3G54460	4385	0.506912669808969	6.09277918557996	33.2231363286611	1.2833338110978e-05	8.15007487322182e-05
AT5G11430	4045	0.417381850737399	4.15767467213337	33.2145127593019	1.28545201004395e-05	8.1603293093546e-05
AT4G38790	1141	0.410271437195169	4.47143485460153	33.1980903874847	1.28949648990213e-05	8.1827993781691e-05
AT5G20410	1911	-0.926187273600575	3.32651337296927	33.1929502165753	1.29076528586767e-05	8.18764500511051e-05
AT2G02060	1386	1.05427938679847	3.19104837101413	33.1963194628726	1.29308241742797e-05	8.19674232111561e-05
AT4G19710	3288	-0.442202138792297	5.5572280458063	33.1830579325887	1.29321096532934e-05	8.19674232111561e-05
AT4G39350	4247	-0.558970989412565	7.40364868842235	33.1788657309107	1.29424894868633e-05	8.200114429773e-05
